
24,24,25,26,24,26,25,26,26,25,25,26,26,25,24,24,25,26,26,25,25,25,26,24,26,25,24,24,26,24,25,25,26,26,25,26,24,25,25,26,24,26,26,26,24,24,26,25,24,26,24,25,26,26,25,24,26,24,25,25,26,26,24,26,25,24,26,24,25,25,24,26,26,24,24,26,25,24,26,25,26,24,24,26,25,24,26,25,26,24,26,26,25,26,25,25,26,26,25,24,
25,27,28,28,29,27,28,27,28,29,28,27,27,27,28,29,27,29,24,27,28,29,27,28,28,28,28,28,28,27,29,27,29,27,29,29,27,27,27,28,27,28,29,27,29,28,27,29,28,27,29,27,28,29,27,29,27,29,27,29,27,28,29,27,29,28,28,29,27,28,29,25,29,29,28,27,28,29,29,27,29,29,29,27,29,29,29,28,27,29,29,28,27,29,28,29,27,29,27,25,
24,31,40,31,44,43,41,31,42,40,41,31,31,31,40,31,31,31,24,31,31,43,31,43,42,31,41,41,31,44,31,31,41,31,31,40,41,31,31,42,44,31,40,31,31,31,31,44,31,31,31,31,40,31,31,31,43,31,31,43,31,31,40,31,31,31,31,42,31,31,31,25,31,31,31,31,43,40,31,31,41,42,44,31,44,44,41,31,31,31,40,31,31,43,43,31,40,31,31,26,
24,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,25,30,30,30,30,30,30,30,30,30,30,30,30,30,30,37,30,30,30,30,30,30,30,30,30,30,30,36,30,30,30,30,30,38,30,30,30,30,30,38,30,30,30,30,30,30,30,30,30,30,30,30,30,25,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,24,
25,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,24,30,30,30,30,30,30,38,30,30,30,30,30,38,30,30,30,36,30,30,30,30,30,35,38,36,30,30,30,30,30,30,39,30,30,30,30,30,30,30,37,30,30,30,30,30,30,30,30,30,30,35,30,29,30,30,30,30,30,37,30,30,36,30,30,30,35,30,30,30,30,35,36,30,30,30,30,30,30,30,30,25,
24,30,30,30,30,30,30,30,37,30,30,30,30,30,30,30,30,30,26,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,24,30,30,30,31,30,30,38,30,30,30,30,30,30,30,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,26,
24,30,39,30,30,38,30,30,30,30,30,30,30,35,30,30,30,30,24,24,24,25,26,25,24,24,26,25,25,25,26,25,24,25,24,24,25,25,24,26,25,24,26,25,25,26,25,25,25,24,26,25,25,25,24,25,26,24,25,25,24,25,24,26,25,24,25,25,30,39,30,30,38,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,25,
25,30,30,30,30,30,30,30,38,30,30,30,30,30,36,30,30,30,27,29,28,28,29,27,28,29,28,29,29,27,28,28,27,29,28,27,29,28,27,28,27,28,27,29,27,29,29,27,28,27,29,27,29,27,29,29,27,29,28,29,27,29,28,27,29,27,27,27,30,30,30,25,24,24,26,24,24,24,25,24,26,25,26,26,26,25,24,26,25,26,24,24,25,24,25,24,24,25,25,24,
24,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,44,31,40,41,41,44,31,42,40,31,41,31,31,31,31,40,41,42,31,31,43,31,31,31,43,41,44,31,31,40,31,31,31,31,42,31,31,43,31,31,40,41,31,31,40,41,42,31,31,31,30,30,30,24,27,29,29,29,28,27,29,27,28,29,27,29,28,27,29,28,27,27,27,27,29,28,28,27,29,27,27,25,
24,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,39,30,30,30,30,30,39,30,30,30,30,35,30,30,30,30,30,30,30,30,30,30,30,38,30,30,30,30,30,30,30,30,30,30,35,30,30,30,30,38,30,24,31,41,31,40,31,31,42,41,31,31,31,41,31,44,41,41,31,44,31,40,31,31,41,42,31,31,31,24,
25,30,30,30,39,38,30,30,30,30,30,30,38,30,30,30,30,30,30,30,30,35,30,36,30,30,30,39,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,37,30,30,30,30,30,30,30,30,30,30,30,30,37,30,30,30,30,30,30,39,30,37,30,30,25,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,37,30,30,30,30,30,30,30,30,30,26,
25,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,24,25,24,25,26,26,26,24,24,26,30,30,30,24,26,25,26,24,25,24,25,26,26,26,24,25,24,25,26,25,24,26,25,24,24,24,24,25,25,26,25,26,26,24,26,25,24,25,26,25,24,25,24,24,24,24,25,26,24,25,26,26,25,24,26,26,25,24,24,30,30,26,24,24,25,25,24,25,24,25,25,25,
25,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,25,29,27,29,27,29,27,29,27,24,30,30,30,24,29,27,29,28,27,27,28,28,29,29,27,29,29,28,28,29,28,29,27,27,28,29,29,27,28,28,27,29,27,29,28,27,27,29,27,29,27,29,28,27,27,29,29,29,27,27,27,29,27,29,27,27,27,28,24,39,30,28,28,29,27,27,29,27,27,27,27,25,
25,25,26,24,25,26,25,26,26,26,26,25,26,24,24,24,25,25,24,31,31,42,31,31,31,43,40,24,30,30,30,24,31,44,31,41,40,31,31,31,44,41,31,44,31,31,40,41,31,44,31,42,31,31,42,41,31,31,31,31,44,43,31,31,43,44,31,31,40,31,31,41,31,31,44,31,42,31,31,31,44,41,31,31,40,31,24,30,30,31,44,31,44,41,31,31,41,41,31,25,
25,27,28,29,27,28,29,27,27,28,29,28,28,28,29,27,29,29,27,30,30,30,30,30,30,30,30,24,30,30,30,25,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,24,30,36,24,24,26,24,26,25,25,25,30,30,26,
26,31,44,41,40,31,42,31,41,31,43,31,40,31,31,44,31,31,44,30,30,30,30,30,30,30,30,25,30,30,30,24,25,24,25,24,24,25,26,26,24,25,24,26,25,24,26,24,24,25,24,25,26,26,26,26,25,24,26,25,24,26,25,24,25,26,25,25,26,25,24,25,25,24,24,26,25,24,25,24,24,30,30,30,30,30,25,30,30,24,27,28,29,28,27,28,25,30,30,24,
